IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
23,2,GTW,1125333,,,,,23,2,GTW,1125333,,283307S,23,2,15,3,23,PM,7,0,0,0,0,,MILL CREEK,84.5,18,44,2,2,59,R,L521,3,2283,1,Y,MAIN 2 TRACKS,4,56.47,1,CN,5246,2,,,,0,,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,32721,0,M302,,0,0,0,0,M302,1,4,59,32721,,18C091,0,0,0,1,0,2,1,6,24,6,24,1,4,,No,,,,60,,2023,0,0,0,0,0,0,LA PORTE,91,,,,N,CWR,000-000-000,MOTORIST FAILED TO STOP AND WAS STRUCK BY APPROACHING TRAIN.,,,,,,,,,,,,,,,0,41.58047,-86.53162,1,1,Q,,,SOUTH BEND
23,3,NS,152576,,,,,23,3,NS,152576,,,23,3,18,10,46,AM,1,0,0,0,0,,ELKHART,CD422.,18,17,2,1,4,E,NOTR,3,0,6,N,HUMP LEAD,2,0,2,RCPE,847835,1,N,RCPE,847835,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6650,5386,E67C,,0,0,0,0,E67C,2,2,4,15462,,18C039,0,0,0,1,0,1,0,4,14,4,14,1,4,,CL,,,,82,,2023,0,0,0,0,0,0,ELKHART,39,,,,N,CWR,000-000-000,NS TRAIN BE11 PULLED OUT OF CLASS YARD AND DERAILED DUE TO BUILD UP ON THE WHEELS.,,,,,,,,,,,,,,,1,41.677392,-85.978437,2,5,K,,,ELKHART TERMINAL
23,1,BNSF,CA0123101,,,,,23,1,BNSF,CA0123101,,,23,1,1,10,30,PM,1,0,0,0,0,,BARSTOW,2.9,6,40,4,1,8,E,YBAR,4,0,8,Y,1800,1,0,2,BNSF,6906,1,,,,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31337,7600,H307,H701,0,0,0,0,H307,2,1,8,38937,,06C071,0,0,0,1,0,2,1,8,,8,,1,7,,CL,,,,158,,2023,0,0,0,0,0,0,SAN BERNARDINO,71,,,,N,OTH,000-000-000,"LIGHT POWER CONSIST DERAILED 1 LOCOMOTIVE ON YARD TRACK DUE TO SHOVING MOVEMENT, MAN ON OR AT LEADIN","G END OF MOVEMENT, FAILURE TO CONTROL. NO HAZMAT RELEASED.",,,,,,,,,,,,,,0,34.894005,-117.073404,2,5,K,,,CAJON
23,1,BNSF,CA0123104,,,,,23,1,XHEI,INDUSTRY,,,23,1,4,6,45,AM,1,0,0,0,0,,HANFORD,960.3,6,52,1,3,7,E,GCBL,4,13907,1,Y,7601,1,0,4,ADMX,635976,69,Y,,,0,,3,0,0,0,0,0,0,0,0,0,99,0,0,0,0,5,0,0,0,0,12500,6000,T110,,0,0,0,0,T110,4,1,7,18500,,06C031,0,0,0,1,0,1,0,3,45,3,45,1,7,,CL,,,,88,,2023,0,0,0,0,0,0,KINGS,31,,,,N,OTH,000-000-000,G CBLGUC5 27 ON INDUSTRY TRACK DERAILED 5 RAILCARS DUE TO WIDE GAUGE. NO HAZMAT RELEASED,,,,,,,,,,,,,,,0,36.216055,-119.64329,2,5,K,,,BAKERSFIELD
23,1,TPW,TPW311923D,,,,,23,1,TPW,TPW311923D,,,23,1,27,7,54,PM,1,3,0,0,0,,REYNOLDS,27.8,18,33,4,6,9,R,KOLO,3,4757,1,Y,SINGLE MAIN TRACK,1,79.19,1,OCFX,217397,10,Y,OCFX,217397,10,Y,2,0,0,0,0,0,0,0,0,0,32,0,5,0,0,1,0,0,0,0,1600,15000,E62C,,0,0,0,0,E62C,1,1,9,16600,,18C181,0,0,0,1,0,1,0,6,,6,,1,4,,Cl,,,,95,,2023,0,0,0,0,0,0,WHITE,181,,,,N,OTH,000-000-000,A CAR DERAILED WHILE TRAVELING EAST ON THE INDIANA SUBDIVISION MAIN LINE DUE TO A BROKEN WHEEL.,,,,,,,,,,,,,,,0,40.752778,-86.873333,2,3,,,,INDIANA
23,1,NS,152052,,,,,23,1,NS,152052,,,23,1,20,2,14,AM,4,3,3,0,0,,ELKHART,CD422.,18,38,,2,6,R,NOTR,4,0,6,Y,NORTH DRILL,2,14,2,NS,6152,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53786,5200,H499,H307,0,0,0,0,H499,2,2,8,150843,,18C039,0,0,0,1,0,1,0,2,45,2,45,3,4,,CL,,,,120,,2023,0,0,0,0,0,0,ELKHART,39,,,,N,CWR,000-000-000,"NS TRAIN BE43 WAS SHOVING INTO 4W WHEN BE45 RAN INTO  THE CARS ON BE43, CAUSING A SIDE SWIPE DERAILM",ENT INSIDE THE YARD.,,,,,,,,,,,,,,1,41.677392,-85.978437,2,5,K,,,ELKHART TERMINAL
23,3,UP,0323RM001,,,,,23,3,UP,0323RM001,,,23,3,2,3,50,PM,1,37,0,0,0,,OGDEN,992,49,34,2,1,7,E,YOG1,1,12346,7,Y,YARD 041,1,,2,SHPX,203199,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,81,0,51,0,0,12,0,0,0,0,350503,289761,T111,,0,0,0,0,T111,2,1,7,640264,,49C057,0,0,0,1,0,1,1,7,51,8,20,1,7,,CL,,,,294,,2023,0,0,0,0,0,0,WEBER,57,,,,N,OTH,000-000-000,WHILE YOG13-01 WAS PULLING A CUT OF CARS OUT OF 13 TRACK IN THE EAST YARD TO THE ICE HOUSE 1 TRACK (,"DOWNHILL), WIDE GAUGE TRACK CAUSED CARS IN MIDDLE OF TRAIN TO DERAIL AND SEPARATE FROM THE REST OF T","HE TRAIN, (TRAIN NOT ON AIR), CAUSING 12 OF THE TRAILING CARS TO DERAIL AND ROLL OVER ON SIDE.",,,,,,,,,,,,,0,41.215808,-111.983153,2,5,K,,,EVANSTON SUB
23,1,BNSF,HL0123123,,,,,23,1,BNSF,HL0123123,,,23,1,28,2,44,AM,1,20,0,0,0,,MANSFIELD,252,29,40,4,1,25,E,HMEM,1,10834,1,Y,SINGLE MAIN TRACK,4,57.66,1,ADMX,26036,55,Y,ADMX,26036,55,Y,4,0,0,0,1,0,0,0,0,0,68,0,67,0,0,1,0,0,0,0,16762,70000,E53C,,0,0,0,0,E53C,1,4,25,86762,,29C229,0,0,0,1,0,1,0,9,14,9,14,1,6,,CL,,,,88,,2023,0,0,0,0,0,0,WRIGHT,229,,,,N,CWR,000-000-000,H-MEMKCK1-27A DERAILED 1 RAILCAR AT LOCKE DUE TO BURNED OFF JOURNAL. NO HAZMAT RELEASED.,,,,,,,,,,,,,,,0,37.096283,-92.538709,1,1,Q,,,THAYER NORTH
23,2,CSX,209831,,,,,23,2,CSX,209831,,,23,2,15,9,46,PM,1,0,0,0,0,,RICHMOND,1,51,54,4,1,8,E,,1,0,6,N,N08,1,0,2,TBOX,666048,2,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,16761,0,H312,,0,0,0,0,H312,2,1,8,52461,,51C760,0,0,0,0,0,0,0,,,,,3,2,,CL,,,,197,,2023,0,0,0,0,0,0,RICHMOND CITY,760,,,,N,OTH,000-000-000,TBOX 666048 WAS IN A CUT OF CARS ON N08 WHEN IT DERAILED DUE TO UNKNOWN REASONS. WHEN M42215 ATTEMPT,"ED TO MAKE A MOVE ON N09, 2 TANK CARS SIDE SWIPED THE DERAILED TBOX 666048 ON THE PARALLEL TRACK.",,,,,,,,,,,,,,0,37.569947,-77.466884,2,5,,,,RICHMOND TERMINAL
23,1,CSX,209047,,,,,23,1,ZWRL,INDUSTRY,,,23,1,1,10,43,PM,1,0,0,0,0,,COVINGTON,290,51,56,4,2,12,R,Y292,3,0,7,Y,OLD MILL TRACK 1,1,0,2,UTLX,303287,8,N,,,0,,2,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,11995,7611,H601,,0,0,0,0,H601,2,1,12,19606,,51C580,0,0,0,1,0,1,0,3,43,3,43,1,2,,CL,,,,167,,2023,0,0,0,0,0,0,COVINGTON,580,0,0,,N,OTH,000-000-000,"Y29201 WHILE ATTEMPTING TO MAKE A SHOVING MOVE TO A COUPLING, THE FO FAILED TO MAINTAIN 4 MPH OR LES",S RESULTING IN DETRUCKING OF CAR UTLX 303287 .CONFIRMED OVER SPEED.,,,,,,,,,,,,,,3,37.79175,-79.993501,2,5,,,,ALLEGHANY
23,1,CSX,209247,,,,,23,1,CSX,209247,,,23,1,10,10,35,PM,12,0,0,0,0,,RICHMOND,1.3,51,40,4,1,0,E,,4,0,6,N,SINGLE MAIN TRACK,1,20.5,1,FURX,964244,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,2000,0,H995,,0,0,0,0,H995,1,2,4,59377,,51C760,0,0,0,0,0,0,0,,,,,3,2,,CL,,,,176,,2023,0,0,0,0,0,0,RICHMOND CITY,760,0,0,,N,CWR,000-000-000,"C34608 HAD DRAWHEAD BREAK. AFTER SECURING TO CAR AND PULLING AWAY WITH CAR TO SETOUT, CAR CAME UNSEC",URED AND ROLLED BACK INTO CUT OF CARS LEFT STANDING CAUSING TO BE DETRUCKED.,,,,,,,,,,,,,,0,37.552216,-77.427961,1,1,,,,BELLWOOD
23,1,CSX,209247,,,,,23,1,CSX,209247,,,23,1,10,10,35,PM,12,0,0,0,0,,RICHMOND,1.3,51,40,4,1,4,E,,4,0,5,N,SINGLE MAIN TRACK,2,20.5,1,FURX,930916,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57377,0,H995,,0,0,0,0,H995,1,2,4,59377,,51C760,0,0,0,0,0,0,0,,,,,1,2,,CL,,,,176,,2023,0,0,0,0,0,0,RICHMOND CITY,760,0,0,,N,CWR,000-000-000,"C34608 HAD DRAWHEAD BREAK. AFTER SECURING TO CAR AND PULLING AWAY WITH CAR TO SETOUT, CAR CAME UNSEC",URED AND ROLLED BACK INTO CUT OF CARS LEFT STANDING CAUSING TO BE DETRUCKED.,,,,,,,,,,,,,,0,37.552216,-77.427961,1,1,,,,BELLWOOD
23,1,CSX,209292,,,,,23,1,CSX,209292,,860459F,23,1,15,3,16,AM,7,0,0,0,0,,ASHLAND,14.8,51,32,4,1,30,E,M421,2,8501,1,Y,#2 MAIN,4,43.4,1,CSXT,3470,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,13411,M304,,0,0,0,0,M304,1,4,30,13411,,51C085,0,0,0,1,0,1,0,4,31,4,31,1,2,,CL,,,,163,,2023,0,0,0,0,0,0,HANOVER,85,,,,N,CWR,000-000-000,M42113 STRUCK VECHICLE THAT WAS STOPPED ON THE CROSSING. MOTORIST FLED.  GENDER AND AGE UNKNOWN.  PR,OTECTION ALSO AT CROSSING:?PAVEMENT MARKINGS (RR XING SYMBOLS).,,,,,,,,,,,,,,0,37.758754,-77.481287,1,1,,,,RF AND P
23,1,BNSF,KS0123113,,,,,23,1,UP,0123HL021,,,23,1,25,2,30,AM,13,0,0,0,0,,KANSAS CITY,0.1,29,32,4,6,5,E,YKCK,3,2156,1,Y,MAIN 2 TRACK,2,0,1,BNSF,2792,1,,,,0,,2,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,H403,,0,0,0,0,H403,1,2,5,0,,29C095,0,0,0,1,0,1,1,3,30,3,30,1,6,,CL,,,,184,,2023,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,Y-KCK3111-24A ON UP MAIN 2 TRACK MADE MOVEMENT PAST A RED SIGNAL WITHOUT AUTHORITY RESULTING IN A RU,"N THROUGH SWITCH. NO DERAILMENT. UP HAD $20,000 IN TRACK DAMAGE. NO HAZMAT RELEASED.",,,,,,,,,,,,,,0,39.109411,-94.590354,1,1,J,,,KC METRO (UP)
23,1,BNSF,HL0123113,,,,,23,1,BNSF,HL0123113,,,23,1,18,3,28,AM,1,0,0,0,0,,SPRINGFIELD,239.6,29,37,4,3,4,E,YSPM,4,4444,7,Y,122,1,0,2,UCRY,600046,18,N,,,0,,2,0,0,0,0,0,0,0,0,0,35,0,18,0,0,0,0,5,0,0,37241,94168,H021,,0,0,0,0,H021,2,1,4,131409,,29C077,0,0,0,0,0,1,1,,,4,43,1,6,,CL,,,,179,,2023,0,0,0,0,0,0,GREENE,77,,,,N,OTH,000-000-000,Y-SPM3012-17A DERAILED 5 RAILCARS WHILE SWITCHING CARS IN YARD TRACK 0122 DUE TO FAILURE TO APPLY HA,ND BRAKES ON CARS CAUSING CARS TO ROLL BACK INTO THE TRAIN. NO HAZMAT RELEASED.,,,,,,,,,,,,,,3,37.227244,-93.329736,2,5,L,,,CUBA
23,1,BNSF,CH0123202,,,,,23,1,BNSF,CH0123202,,005040P,23,1,25,10,27,AM,7,0,0,0,0,,GORIN,277.8,29,32,2,2,26,R,XNEW,3,3585,1,Y,MAIN 2 TRACK,5,64.16,1,BNSF,6765,1,,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,13500,260000,M302,,0,0,0,0,M302,1,5,26,273500,,29C199,0,0,0,1,0,1,0,7,17,7,17,1,6,,CL,,,,123,,2023,0,0,0,0,0,0,SCOTLAND,199,,,,N,CWR,000-000-000,X-NEWJAM8-24G IMPACTED AN UNOCCUPIED TRUCK-TRAILER ON MAIN 2 TRACK THAT WAS STUCK ON CROSSING AT GRA,DE. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,40.360076,-92.023656,1,1,Q,,,MARCELINE
23,1,BNSF,HL0123115,,,,,23,1,BNSF,HL0123115,,,23,1,22,5,33,AM,1,0,0,0,0,,KANSAS CITY,222.9,29,36,1,5,5,R,UKCM,2,0,1,Y,1302,X,0,2,MWAX,1502,99,N,,,0,,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,13933,0,M101,,0,0,0,0,M101,2,X,5,13933,,29C095,0,0,0,1,0,1,0,8,33,8,33,1,6,,CL,,,,150,,2023,0,0,0,0,0,0,JACKSON,95,,,,N,OTH,000-000-000,U-KCMCAK0-02T WAS PULLING OUT OF YARD TRACK 1302 DERAILING 2 RAILCARS AND 1 LOCOMOTIVE DUE TO EXCESS,IVE ROCK AND DEBRIS OVER RAIL. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,39.133744,-94.567319,2,5,L,,,ST JOSEPH
23,2,CSX,209831,,,,,23,2,CSX,209831,,,23,2,15,9,46,PM,1,0,0,0,0,,RICHMOND,1,51,54,4,1,4,E,M422,1,3758,1,Y,N08,1,0,2,SHPX,201021,36,N,,,0,,2,0,0,0,0,0,0,0,0,0,29,0,26,0,0,0,0,0,0,0,35700,0,H312,,0,0,0,0,H312,2,1,8,52461,,51C760,0,0,0,1,0,1,0,4,31,4,31,1,2,,CL,,,,197,,2023,0,0,0,0,0,0,RICHMOND CITY,760,,,,N,OTH,000-000-000,TBOX 666048 WAS IN A CUT OF CARS ON N08 WHEN IT DERAILED DUE TO UNKNOWN REASONS. WHEN M42215 ATTEMPT,"ED TO MAKE A MOVE ON N09, 2 TANK CARS SIDE SWIPED THE DERAILED TBOX 666048 ON THE PARALLEL TRACK.",,,,,,,,,,,,,,0,37.569947,-77.466884,2,5,,,,RICHMOND TERMINAL
23,2,ATK,173843,,,,,23,2,ATK,173843,,,23,2,14,8,10,PM,1,0,0,0,0,,SEATTLE,0.2,53,35,4,2,2,R,PM Y,1,0,2,Y,LEAD 2,1,,2,AMT,506,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,43623,7400,H307,,0,0,0,0,H307,2,1,2,51023,,53C033,0,0,0,1,0,1,1,2,10,2,10,1,8,,No,,,,246,,2023,0,0,0,0,0,0,KING,33,,,,N,CWR,,ASSISTANT CONDUCTOR WHILE PROTECTING LONGHOOD FORWARD NORHTMOVE FAILED TO NOTICE THE LEAD 2/3 SWITCH,WAS LINED AGAINST THEM. THEY OPERATED THRU THE MISALIGNED TRAILING POINT SWITCH. WHEN SHOVING SOUTH,THE FIRST TWO CARS DERAILED OVER THIS SWITCH.,,,,,,,,,,,,,0,47.5861,-122.332013,2,5,R,,,
23,2,BNSF,NW0223111,,,,,23,2,BNSF,NW0223111,,,23,2,27,6,45,PM,1,0,0,0,0,,VANCOUVER,135.5,53,35,3,3,4,E,YVAW,1,290,7,Y,4516,1,0,2,BNSF,474370,10,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,8846,12000,H702,,0,0,0,0,H702,2,1,4,20846,,53C011,0,0,0,0,0,1,1,,,3,42,1,8,,CL,,,,195,,2023,0,0,0,0,0,0,CLARK,11,,,,N,OTH,000-000-000,Y-VAW2232-27A RCO JOB ON YARD TRACK DERAILED 2 RAILCARS DUE TO THE HELPER LINING A SWITCH THE WRONG,"DIRECTION IN FRONT OF THE MOMENT, RUNNING THROUGH IT AND REVERSING MOVEMENT. NO HAZMAT RELEASED",,,,,,,,,,,,,,3,45.640883,-122.686605,2,5,K,,,SEATTLE
23,2,BNSF,NW0223106,,,,,23,2,BNSF,NW0223106,,,23,2,19,8,5,AM,12,0,0,0,0,,SEATTLE,0.6,53,35,1,2,0,E,YSEA,2,5068,7,Y,1013,1,0,2,GATX,206350,69,Y,,,0,,1,0,0,0,0,0,0,0,0,0,45,0,28,0,0,0,0,0,0,0,9106,0,H399,,0,0,0,0,H399,2,1,4,32931,,53C033,0,0,0,1,0,1,1,1,32,1,32,1,8,,CL,,,,208,,2023,0,0,0,0,0,0,KING,33,,,,N,OTH,000-000-000,Y INB3291 18A  SHOVING YARD TRACK DERAILED 1 RAILCAR DUE TO HITTING STANDING EQUIPMENT. ENGINEER FAI,LED TO STOP SHOVE AFTER LOSING RADIO COMMUNICATION FROM THE PERSON PROTECTING THE SHOVE. NO HAZMAT R,ELEASED.,,,,,,,,,,,,,0,47.588174,-122.337596,2,5,K,,,SEATTLE
23,2,BNSF,NW0223106,,,,,23,2,BNSF,NW0223106,,,23,2,19,8,5,AM,12,0,0,0,0,,SEATTLE,0.6,53,35,1,2,4,E,YINB,1,1879,7,Y,1013,1,0,2,PROX,76589,40,N,,,0,,2,0,0,0,0,0,0,0,0,0,6,0,32,0,0,0,0,1,0,0,23825,0,H399,,0,0,0,0,H399,2,1,4,32931,,53C033,0,0,0,1,0,1,1,8,6,8,6,3,8,,CL,,,,208,,2023,0,0,0,0,0,0,KING,33,,,,N,OTH,000-000-000,Y INB3291 18A  SHOVING YARD TRACK DERAILED 1 RAILCAR DUE TO HITTING STANDING EQUIPMENT. ENGINEER FAI,LED TO STOP SHOVE AFTER LOSING RADIO COMMUNICATION FROM THE PERSON PROTECTING THE SHOVE. NO HAZMAT R,ELEASED.,,,,,,,,,,,,,0,47.588174,-122.337596,2,5,K,,,SEATTLE
23,1,UP,0123PN007,,,,,23,1,UP,0123PN007,,,23,1,10,2,1,PM,1,5,1,0,0,,KENNEWICK,7.79,53,37,2,2,9,R,LID4,1,2638,7,Y,INDUSTRY 751,1,,4,PROX,70846,15,Y,PROX,70846,15,Y,2,0,0,0,0,0,0,0,0,0,16,0,8,0,0,7,0,3,0,0,13794,3520,T110,E40C,0,0,0,0,T110,4,1,9,17314,,53C005,0,0,0,1,0,1,2,6,1,6,1,1,8,,CL,,,,159,,2023,0,0,0,0,0,0,BENTON,5,,,,N,OTH,000-000-000,"LID40-10 WAS TRAVELING NORTHBOUND ON TRACK 751 AND CONDUCTOR WAS CORRECTING TRAIN LIST, WHEN HE SAW",CARS ON THE GROUND AND TOLD THE ENGINEER TO STOP THE TRAIN.,,,,,,,,,,,,,,0,46.168269,-119.024077,2,5,K,,,KALAN IND LD
23,3,BNSF,NW0323117,,,,,23,3,BNSF,NW0323117,,,23,3,27,12,50,PM,1,0,0,0,0,,SEATTLE,5.1,53,55,2,1,5,E,YINB,3,270,7,Y,198,1,0,2,BNSF,1944,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,12934,11000,H607,H702,0,0,0,0,H607,2,1,5,23934,,53C033,0,0,0,1,0,1,1,6,20,6,20,1,8,,CL,,,,138,,2023,0,0,0,0,0,0,KING,33,,,,N,OTH,000-000-000,"Y INB1191 27 PULLING ON YARD TRACK RUN THROUGH A SWITCH WITH THE LOCOMOTIVE, CHANGED DIRECTIONS AND",DERAILED 2 RAILCARS. NO HAZMAT RELEASE,,,,,,,,,,,,,,0,47.656665,-122.386813,2,5,K,,,SCENIC
23,3,BNSF,NW0323115,,,,,23,3,BNSF,NW0323115,,,23,3,25,10,11,PM,1,2,1,0,0,,PASCO,141.9,53,36,4,1,2,E,YPAS,4,7290,7,Y,2212,X,0,2,TR,19458,34,N,TR,19458,34,N,2,0,0,0,0,0,0,0,0,0,40,0,57,0,0,1,0,1,0,0,24977,2000,E34C,,0,0,0,0,E34C,2,X,2,26977,,53C021,0,0,0,0,0,1,1,,,7,39,1,8,,CL,,,,115,,2023,0,0,0,0,0,0,FRANKLIN,21,,,,N,OTH,000-000-000,Y PAS2252 25A RCO SHOVING ON YARD TRACK DERAILED 2 RAILCARS DUE TO A YOKE FAILURE ON A RAILCAR. NO H,AZMAT RELEASED.,,,,,,,,,,,,,,3,46.283864,-119.109428,2,5,K,,,LAKESIDE
23,3,BNSF,NW0323107,,,,,23,3,BNSF,NW0323107,,,23,3,11,6,30,AM,1,0,0,0,0,,BELLINGHAM,88.3,53,40,1,3,20,E,ERBG,2,2777,1,Y,SINGLE MAIN TRACK,4,40.63,1,BNSF,670762,32,N,,,0,,3,0,0,0,1,0,0,0,0,0,0,0,131,0,0,0,0,2,0,0,35433,155000,M404,,0,0,0,0,M404,1,4,20,190433,,53C073,0,0,0,1,0,1,0,6,,6,,1,8,,CL,,,,130,,2023,0,0,0,0,0,0,WHATCOM,73,,,,N,CWR,000-000-000,E-RBGSXM0-98F ON SINGLE MAIN TRACK DERAILED 2 RAILCARS DUE ROCKS SLIDING OF A CLIFF AND INTO THE PAS,SING TRAIN. NO HAZMAT RELEASED,,,,,,,,,,,,,,0,48.663508,-122.498719,1,1,Q,,,BELLINGHAM
23,3,BNSF,NW0323105,,,,,23,3,BNSF,NW0323105,,,23,3,8,2,30,AM,1,0,0,0,0,,TACOMA,39,53,35,4,1,6,E,YTAC,4,880,7,Y,140,1,0,2,TTGX,979111,17,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,17222,15000,H307,H702,0,0,0,0,H307,2,1,6,32222,,53C053,0,0,0,1,0,1,1,4,,4,,1,8,,CL,,,,118,,2023,0,0,0,0,0,0,PIERCE,53,,,,N,OTH,000-000-000,"Y TAC3511 07A SHOVING YARD TRACK RAN THROUGH A SWITCH, CHANGED DIRECTIONS AND DERAILED 2 RAILCARS. N",O HAZMAT RELEASED.,,,,,,,,,,,,,,0,47.243797,-122.416764,2,5,K,,,SEATTLE
23,1,BNSF,NW0123110,,,,,23,1,BNSF,NW0123110,,,23,1,11,3,30,PM,1,0,0,0,0,,PASCO,143.9,53,40,2,2,5,E,YPAS,4,1103,7,Y,740,X,0,2,TILX,338422,10,N,,,0,,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0,15322,1000,T110,,0,0,0,0,T110,2,X,5,16322,,53C021,0,0,0,1,0,2,1,8,57,8,57,1,8,,CL,,,,153,,2023,0,0,0,0,0,0,FRANKLIN,21,,,,N,OTH,000-000-000,TRAIN PULLING OUT OF INDUSTRY AND ONTO BNSF MAINTAINED TRACK DERAILED 2 RAILCARS DUE TO WIDE GAUGE C,AUSED BY ROTTED AND MISSING TIES. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,46.257725,-119.093695,2,5,K,,,LAKESIDE
23,1,BNSF,NW0123106,,,,,23,1,BNSF,NW0123106,,,23,1,8,10,30,AM,1,0,0,0,0,,SEATTLE,4.4,53,45,2,2,5,E,XINB,3,0,8,Y,216,1,0,2,BNSF,6806,1,,BNSF,7593,3,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000,1800,H307,H702,0,0,0,0,H307,2,1,5,69800,,53C033,0,0,0,1,0,1,1,2,40,2,40,1,8,,CL,,,,147,,2023,0,0,0,0,0,0,KING,33,,,,N,OTH,,XINBKDS906 LIGHT POWER ON YARD TRACK DERAILED 1 LOCOMOTIVE DUE TO FAILURE TO CONTROL SHOVING MOVEMEN,T AND RAN THROUGH A SWITCH. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,47.6467,-122.381664,2,5,K,,,SCENIC
23,1,BNSF,NW0123108,,,,,23,1,IALZ,INDUSTRY,,,23,1,9,1,0,PM,1,5,5,0,0,,FERNDALE,8.2,53,50,2,2,7,E,RNWE,3,5120,1,Y,4372,1,0,4,PROX,35023,33,Y,,,0,,2,0,0,0,0,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,171630,60000,T110,,0,0,0,0,T110,4,1,7,231630,,53C073,0,0,0,1,0,1,1,7,,7,,1,8,,CL,,,,105,,2023,0,0,0,0,0,0,WHATCOM,73,,,,N,OTH,000-000-000,TRAIN PULLING AN INDUSTRY MAINTAINED TRACK AND DERAILED 5 RAILCARS DUE TO WIDE GAUGE. NO HAZMAT RELE,ASED.,,,,,,,,,,,,,,0,48.841337,-122.70698,2,5,K,,,CHERRY POINT
